,LAT_GIN,LON_GIN,HGT_RADR,CH4
2012-04-03 15:30:36,56.652503967285156,1.1477302312850952,867.4227294921875,1886.1
2012-04-03 15:30:37,56.65342712402344,1.1470088958740234,861.44091796875,1887.69
2012-04-03 15:30:38,56.65435028076172,1.1462855339050293,855.3067626953125,1886.69
2012-04-03 15:30:39,56.6552734375,1.1455628871917725,848.677490234375,1886.6
2012-04-03 15:30:40,56.656185150146484,1.1448434591293335,842.238525390625,1886.63
2012-04-03 15:30:41,56.657100677490234,1.144126296043396,836.0281982421875,1887.66
2012-04-03 15:30:42,56.65803146362305,1.1434125900268555,830.0084228515625,1887.68
2012-04-03 15:30:43,56.65895080566406,1.1427034139633179,823.6075439453125,1886.67
2012-04-03 15:30:44,56.65986633300781,1.141998052597046,817.7783203125,1888.08
2012-04-03 15:30:45,56.660789489746094,1.1412965059280396,811.30126953125,1887.79
2012-04-03 15:30:46,56.661712646484375,1.1405996084213257,805.281494140625,1887.54
2012-04-03 15:30:47,56.662635803222656,1.1399060487747192,799.0712890625,1888.25
2012-04-03 15:30:48,56.66355895996094,1.1392159461975098,793.1275634765625,1886.77
2012-04-03 15:30:49,56.664485931396484,1.1385289430618286,787.5269775390625,1886.84
2012-04-03 15:30:50,56.665409088134766,1.1378453969955444,781.96435546875,1888.31
2012-04-03 15:30:51,56.66633605957031,1.1371666193008423,775.1824951171875,1886.15
2012-04-03 15:30:52,56.667259216308594,1.1364915370941162,769.543701171875,1886.74
2012-04-03 15:30:53,56.668182373046875,1.135817289352417,763.2952880859375,1886.75
2012-04-03 15:30:54,56.669105529785156,1.1351455450057983,756.5516357421875,1887.87
2012-04-03 15:30:55,56.6700325012207,1.1344780921936035,749.8841552734375,1888.23
2012-04-03 15:30:56,56.67095947265625,1.1338138580322266,743.9024658203125,1886.39
2012-04-03 15:30:57,56.67189025878906,1.1331496238708496,738.263671875,1885.63
2012-04-03 15:30:58,56.672813415527344,1.1324870586395264,733.0439453125,1886.77
2012-04-03 15:30:59,56.673744201660156,1.1318291425704956,727.214599609375,1888.41
2012-04-03 15:31:00,56.674678802490234,1.1311733722686768,721.19482421875,1889.06
2012-04-03 15:31:01,56.67560577392578,1.1305183172225952,716.470458984375,1888.63
2012-04-03 15:31:02,56.676536560058594,1.1298651695251465,709.764892578125,1887.86
2012-04-03 15:31:03,56.677467346191406,1.1292129755020142,702.83056640625,1886.75
2012-04-03 15:31:04,56.678401947021484,1.1285589933395386,696.3155517578125,1887.27
2012-04-03 15:31:05,56.67933654785156,1.1279053688049316,689.57177734375,1890.43
2012-04-03 15:31:06,56.680259704589844,1.1272526979446411,682.6376953125,1886.57
2012-04-03 15:31:07,56.681190490722656,1.1266000270843506,676.00830078125,1888.51
2012-04-03 15:31:08,56.68212127685547,1.1259478330612183,669.6455078125,1886.83
2012-04-03 15:31:09,56.68305969238281,1.1252979040145874,663.24462890625,1888.58
2012-04-03 15:31:10,56.683990478515625,1.1246495246887207,656.4248046875,1888.72
2012-04-03 15:31:11,56.684913635253906,1.12400221824646,650.1383056640625,1888.48
2012-04-03 15:31:12,56.68585205078125,1.123357892036438,644.7281494140625,1889.23
2012-04-03 15:31:13,56.68678283691406,1.1227136850357056,638.7083740234375,1887.06
2012-04-03 15:31:14,56.687705993652344,1.122069001197815,632.193115234375,1887.94
2012-04-03 15:31:15,56.68864059448242,1.1214251518249512,625.7542724609375,1887.34
2012-04-03 15:31:16,56.689571380615234,1.1207820177078247,619.3154296875,1887.0
2012-04-03 15:31:17,56.69050598144531,1.1201380491256714,613.409912109375,1886.73
2012-04-03 15:31:18,56.691436767578125,1.1194932460784912,606.818603515625,1887.41
2012-04-03 15:31:19,56.692359924316406,1.118848443031311,600.72265625,1887.99
2012-04-03 15:31:20,56.693294525146484,1.1182032823562622,593.9027099609375,1887.63
2012-04-03 15:31:21,56.6942253112793,1.1175576448440552,587.9210205078125,1886.25
2012-04-03 15:31:22,56.695152282714844,1.1169131994247437,581.520263671875,1886.71
2012-04-03 15:31:23,56.696083068847656,1.116270661354065,574.7384033203125,1888.17
2012-04-03 15:31:24,56.69701385498047,1.1156272888183594,568.7186279296875,1887.29
2012-04-03 15:31:25,56.69794464111328,1.1149849891662598,564.2227783203125,1886.71
2012-04-03 15:31:26,56.698875427246094,1.114342212677002,559.117431640625,1887.39
2012-04-03 15:31:27,56.699806213378906,1.1136971712112427,553.593017578125,1887.72
2012-04-03 15:31:28,56.70073699951172,1.1130512952804565,548.2969970703125,1889.67
2012-04-03 15:31:29,56.7016716003418,1.112403392791748,542.6201171875,1887.49
2012-04-03 15:31:30,56.702598571777344,1.1117537021636963,536.676513671875,1888.53
2012-04-03 15:31:31,56.703529357910156,1.111100435256958,531.0758056640625,1887.15
2012-04-03 15:31:32,56.704463958740234,1.1104464530944824,525.1322021484375,1889.93
2012-04-03 15:31:33,56.70539855957031,1.1097946166992188,519.455322265625,1889.11
2012-04-03 15:31:34,56.706329345703125,1.1091430187225342,512.940185546875,1886.01
2012-04-03 15:31:35,56.70726013183594,1.1084892749786377,506.38702392578125,1888.15
2012-04-03 15:31:36,56.708187103271484,1.1078354120254517,500.3673095703125,1888.66
2012-04-03 15:31:37,56.709129333496094,1.1071809530258179,493.2425537109375,1888.74
2012-04-03 15:31:38,56.710060119628906,1.106527328491211,486.72747802734375,1888.43
2012-04-03 15:31:39,56.71099090576172,1.1058779954910278,480.55523681640625,1887.71
2012-04-03 15:31:40,56.71192932128906,1.1052311658859253,473.9259033203125,1889.24
2012-04-03 15:31:41,56.712860107421875,1.1045860052108765,466.7630615234375,1894.19
2012-04-03 15:31:42,56.71379470825195,1.1039427518844604,459.828857421875,1896.45
2012-04-03 15:31:43,56.71472930908203,1.1033023595809937,453.5804443359375,1896.77
2012-04-03 15:31:44,56.715660095214844,1.1026643514633179,447.10345458984375,1898.39
2012-04-03 15:31:45,56.71659851074219,1.1020270586013794,440.74078369140625,1899.1
2012-04-03 15:31:46,56.71753692626953,1.1013871431350708,434.18756103515625,1897.91
2012-04-03 15:31:47,56.71846008300781,1.1007449626922607,427.59625244140625,1895.91
